Abstract
"While many efforts have been made to pave the way toward human space colonization, little consideration has been given to the methods of protecting spacefarers against harsh cosmic and local ..."
"There is evidence that spaceflight poses acute and late risks to the central nervous system. To explore possible mechanisms, the proteomic changes following spaceflight in mouse brain were characterized. Space ..."
"Efforts to understand the impact of spaceflight on the human body stem from growing interest in long-term space travel. Multiple organ systems are affected by microgravity and radiation, including the ..."
The demands of deep space pose a health risk to the central nervous system that has long been a concern when sending humans to space. While little is known about ...
The proline-rich extensin-like receptor kinase ( PERK ) gene family is crucial to various molecular and cellular processes in plants. We identified 50 PERK genes in Brassica napus to explore ...
"The phosphoinositide pathway and inositol-1,4,5-triphosphate (InsP 3 ) have been implicated in plant responses to many abiotic stresses; however, their role in response to biotic stress is not well characterized. ..."
"Although many reports characterize the transcriptional response of Arabidopsis seedlings to microgravity, few investigate the effect of partial or fractional gravity on gene expression. Understanding plant responses to fractional gravity ..."
"Understanding how plants adapt to the space environment is essential, as plants will be a valuable component of long duration space missions. Several spaceflight experiments have focused on transcriptional profiling ..."
"To understand the physiological changes that occur in response to spaceflight, mice are transported to the International Space Station (ISS) and housed for variable periods of time before euthanasia on-orbit ..."
"The mollusk statocyst is a mechanosensing organ detecting the animal's orientation with respect to gravity. This system has clear similarities to its vertebrate counterparts: a weight-lending mass, an epithelial layer ..."
"Natural killer (NK) cells are an important first-line of defense against malignant cells. Because of the potential for increased cancer risk from astronaut exposure to space radiation, we determined whether ..."
"Lab-on-a-chip (LOC) applications in environmental, biomedical, agricultural, biological, and spaceflight research require an ion-selective electrode (ISE) that can withstand prolonged storage in complex biological media 1-4 . An all-solid-state ion-selective-electrode ..."
"The space race is entering a new era of exploration, in which the number of robotic and human missions to various places in our solar system is rapidly increasing. Despite ..."
"The first genome sequenced of a eukaryotic organism was for Saccharomyces cerevisiae , as reported in 1996, but it was more than 10 years before any of the zygomycete fungi, ..."
The motion of cells orthogonal to the direction of main flow is of importance in natural and engineered systems. The lateral movement of red blood cells (RBCs) distal to sudden ...
Bioinformatics approaches have proven useful in understanding biological responses to spaceflight. Spaceflight experiments remain resource intensive and rare. One outstanding issue is how to maximize scientific output from a limited ...
"Astronauts have been previously shown to exhibit decreased salivary lysozyme and increased dental calculus and gingival inflammation in response to space flight, host factors that could contribute to oral diseases ..."
"Staphylococcus aureus colonizes the nares of approximately 30% of humans, a risk factor for opportunistic infections. To gain insight into S. aureus virulence potential in the spaceflight environment, we analyzed ..."
"Plant vacuoles are essential organelles and occupy up to 90% of the cell volume. Their roles include regulation of stomata movements, protein storage in seeds, gravity sensing, and ion homeostasis. ..."
Vacuoles are dynamic compartments with constant fluctuations and transient structures such as trans-vacuolar strands and bulbs. Bulbs are highly dynamic spherical structures inside vacuoles that are formed by multiple layers ...
"Plant vacuoles are essential organelles and occupy up to 90% of the cell volume. Their roles include regulation of stomata movements, protein storage in seeds, gravity sensing, and ion homeostasis. ..."
The spaceflight environment of the International Space Station poses a multitude of stresses on plant growth including reduced gravity. Plants exposed to microgravity and other conditions on the ISS display ...
"Altered gravity load induced by spaceflight (microgravity) and centrifugation (hypergravity) is associated with changes in circadian, metabolic, and reproductive systems. Exposure to 2-g hypergravity (HG) during pregnancy and lactation decreased ..."
DNA methylation (addition of methyl groups to cytosines) and changes in telomere length (TTAGGG repeats on the ends of chromosomes) are two molecular modifications that result from stress and could ...
"Skeletal muscle size and strength are important for overall health for astronauts. However, how male and female muscle may respond differently to micro- and partial-gravity environments is not fully understood. ..."
"Skeletal muscle size and strength are important for overall health for astronauts. However, how male and female muscle may respond differently to micro- and partial-gravity environments is not fully understood. ..."
Brassinosteroids (BRs) lead to ectopic activation of quiescent centre division as well as modulation of the columella stem cells differentiation in Arabidopsis roots in a BR concentration- and BZR1-/BES1-dependent manner. ...
"To understand the early signaling steps in the response of plant cells to increased environmental temperature, 2-D difference gel electrophoresis was used to study the proteins in microsomes of Arabidopsis ..."
"A previous study has demonstrated that the treatment of Arabidopsis plants with chemical inhibitors of apyrase enzymes increases their sensitivity to herbicides. In this study, we found that the addition ..."
ANN1 and ANN2 regulate Arabidopsis primary root growth by facilitating post-phloem transport of sugar in root tips.
"Microgravity (modeled by head-tilt bedrest and hind-limb unloading), experienced during prolonged spaceflight, results in neurological consequences, central nervous system (CNS) dysfunction, and potentially impairment during the performance of critical tasks. ..."
"In addition to muscle weakness, amyotrophic lateral sclerosis (ALS) is associated with an increased incidence of skeletal fractures. The SOD1 G93A mouse model recapitulates many features of human ALS. These ..."
"In the near future, space agencies plan to send the first crews for extended stays on the Moon and Mars, where gravity is significantly reduced compared to Earth (0.16× g ..."
"Blood flow restriction training (BFRT) is a tool utilized in rehabilitation and injury prevention to improve muscle strength and size, particularly in load-compromised individuals. BFRT facilitates gains in muscular strength ..."
"Reduced skeletal loading leads to marked bone loss. Animal models of hindlimb suspension are widely used to assess alterations in skeleton during the course of complete unloading. More recently, the ..."
"For decades, scientists have relied on animals to understand the risks and consequences of space travel. Animals remain key to study the physiological alterations during spaceflight and provide crucial information ..."
"Ground‐based animal models have been used extensively to understand the effects of microgravity on various physiological systems. Among them, hindlimb suspension (HLS), developed in 1979 in rats, remains the gold‐standard ..."
No result found
"Liquid cultures have been commonly used in space, toxicology, and pharmacology studies of Caenorhabditis elegans . However, the knowledge about transcriptomic alterations caused by liquid cultivation remains limited. Moreover, the ..."
"Given the growing interest in human exploration of space, it is crucial to identify the effects of space conditions on biological processes. Here, we analyze the transcriptomic response of Caenorhabditis ..."
Studying microbes at the single-cell level in space can accelerate human space exploration both via the development of novel biotechnologies and via the understanding of cellular responses to space stressors ...
"The application of omics to study Caenorhabditis elegans ( C. elegans ) in the context of spaceflight is increasing, illuminating the wide-ranging biological impacts of spaceflight on physiology. In this ..."
"Bone loss caused by ionizing radiation is a potential health concern for radiotherapy patients, radiation workers and astronauts. In animal studies, exposure to ionizing radiation increases oxidative damage in skeletal ..."
Spaceflight is a unique environment that includes at least two factors which can negatively impact skeletal health: microgravity and ionizing radiation. We have previously shown that a diet supplemented with ...
Microgravity exposure induces a cephalad fluid shift and an overall reduction in physical activity levels which can lead to cardiovascular deconditioning in the absence of countermeasures. Future spaceflight missions will ...
"Chronic Kidney Disease (CKD) is a multifaceted and gradually advancing condition characterized by a complex pathogenesis. The current therapeutic options for CKD remain limited in efficacy. Consequently, the identification and ..."
"Platelets (PLTs) are anucleate and considered incapable of nuclear functions. Contrastingly, nuclear proteins were detected in human PLTs. For most of these proteins, it is unclear if nuclear or alternatively ..."
"The National Aeronautics and Space Administration Animal Enclosure Module (AEM) was developed as a self-contained rodent habitat for shuttle flight missions that provides inhabitants with living space, food, water, ventilation, ..."
"Fungi biofilms have been found growing on spacecraft surfaces such as windows, piping, cables, etc. The contamination of these surfaces with fungi, although undesirable, is highly difficult to avoid. While ..."
"The adverse effects of microgravity exposure on mammalian physiology during spaceflight necessitate a deep understanding of the underlying mechanisms to develop effective countermeasures. One such concern is muscle atrophy, which ..."
"Evidence from the International Space Station suggests microbial populations are rapidly adapting to the spacecraft environment; however, the mechanism of this adaptation is not understood. Bacteriophages are prolific mediators of ..."
"Spaceflight and terrestrial spaceflight analogs can alter immune phenotypes. Macrophages are important immune cells that bridge the innate and adaptive immune systems and participate in immunoregulatory processes of homeostasis. Furthermore, ..."
"Whether terrestrial life can withstand the martian environment is of paramount interest for planetary protection measures and space exploration. To understand microbial survival potential in Mars-like conditions, several fungal and ..."
Renewable fuels hold great promise for the future yet their susceptibility to biodegradation and subsequent corrosion represents a challenge that needs to be directly assessed. Biodiesel is a renewable fuel ...
"Here, we present 95 metagenome-assembled genomes (MAGs) that harbor antimicrobial resistance genes, isolated from samples obtained in a large advanced wastewater reclamation facility prior to microfiltration. The MAGs were not ..."
"Earthquakes are invariably preceded by a period when stresses increase deep in the Earth. Animals appear to be able to sense impending seismic events. During build-up of stress, electronic charge ..."
"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), the cause of the coronavirus disease that began in 2019 (COVID-19), has been responsible for 1.4 million deaths worldwide as of 13 November ..."
"The emergence of double mutation delta (B.1.617.2) variants has dropped vaccine effectiveness against SARS-CoV-2 infection. Although COVID-19 is responsible for more than 5.4 M deaths till now, more than 40% ..."
Intranasally administered unfractionated heparin (UFH) and other sulfated polysaccharides are potential prophylactics for COVID-19. The purpose of this research was to measure the safety and pharmacokinetics of clearance of intranasally ...
The Coronavirus disease pandemic has steered the global therapeutic research efforts toward the discovery of potential anti-severe acute respiratory syndrome coronavirus (SARS-CoV-2) molecules. The role of the viral spike glycoprotein ...
"Many viruses attach to host cells by first interacting with cell surface proteoglycans containing heparan sulfate (HS) glycosaminoglycan chains and then by engaging with specific receptor, resulting in virus entry. ..."
"Human exploration of the solar system will expose crew members to galactic cosmic radiation (GCR), with a potential for adverse health effects. GCR particles (protons and ions) move at nearly ..."
Collection and processing of tissues to preserve space flight effects from animals after return to Earth is challenging. Specimens must be harvested with minimal time after landing to minimize postflight ...
"Organismal adaptations to spaceflight have been characterized at the molecular level in model organisms, including Drosophila and C. elegans . Here, we extend molecular work to energy metabolism and sex ..."
"The musculoskeletal system is sensitive to its loading environment; this is of particular concern under conditions such as disuse, paralysis, and extended-duration space flight. Although structural and mechanical changes to ..."
"Despite a wealth of data on the effects of spaceflight on tendons and bones, little is known about its effects on the interfacial tissue between these two structures, the enthesis. ..."
"Space environment imposes a range of challenges to mammalian physiology and the gut microbiota, and interactions between the two are thought to be important in mammalian health in space. While ..."
"A reciprocal association between bone marrow fat and bone mass has been reported in ovariectomized rodents, suggesting that bone marrow adipogenesis has a negative effect on bone growth and turnover ..."
"The present studies investigated the cellular mechanisms for the detrimental effects of high dose whole body γ-irradiation on bone. In addition, radioadaptation and bone marrow transplantation were assessed as interventions ..."
Leptin-deficient ob/ob mice are morbidly obese and exhibit low total bone mass and mild osteopetrosis. In order to disassociate the skeletal effects of leptin deficiency from those associated with morbid ...
"Excessive weight gain in adults is associated with a variety of negative health outcomes. Unfortunately, dieting, exercise, and pharmacological interventions have had limited long-term success in weight control and can ..."
"Low bone mass is often associated with elevated bone marrow adiposity. Since osteoblasts and adipocytes are derived from the same mesenchymal stem cell (MSC) progenitor, adipocyte formation may increase at ..."
"Female mice are often used as preclinical models for osteoporosis but, in contrast to humans, mice exhibit cancellous bone loss during growth. Mice are routinely housed at room temperature (18–23°C), ..."
"There is often a reciprocal relationship between bone marrow adipocytes and osteoblasts, suggesting that marrow adipose tissue (MAT) antagonizes osteoblast differentiation. MAT is increased in rodents during spaceflight but a ..."
The absence of leptin results in contrasting growth pattern of appendicular and axial bone growth in ob/ob mice. Endochondral bone formation is an important procedure of growth plate determining the ...
"Impaired resorption of cartilage matrix deposited during endochondral ossification is a defining feature of juvenile osteopetrosis. Growing, leptin-deficient ob/ob mice exhibit a mild form of osteopetrosis. However, the extent to ..."
"Leptin, the protein product of the ob gene, is essential for normal bone growth, maturation, and turnover. Peripheral actions of leptin occur at lower serum levels of the hormone than ..."
"Bone marrow adipose tissue (MAT) is negatively associated with bone mass. Since osteoblasts and adipocytes are derived from the same precursor cells, adipocyte differentiation may occur at the expense of ..."
"The mannose receptor C-type 1 (Mrc1) is a C-type lectin receptor expressed on the immune cells and sinusoidal endothelial cells (ECs) of several tissues, including the bone marrow (BM). Parallel ..."
Total-body irradiation (TBI) followed by transfer of bone marrow cells from donors is routinely performed in immunology research and can be used to manipulate differentiation and/or function of bone cells. ...
"Based on body weight, morbidly obese leptin-deficient ob/ob mice have less bone than expected, suggesting that leptin plays a role in the skeletal response to weight bearing. To evaluate this ..."
"Mice are a commonly used model to investigate aging-related bone loss but, in contrast to humans, mice exhibit cancellous bone loss prior to skeletal maturity. The mechanisms mediating premature bone ..."
Mechanical loading of the skeleton during normal weight bearing plays an important role in bone accrual and turnover balance. We recently evaluated bone microarchitecture in the femoral head in 5.6-week-old ...
Sixteen-week-old female C57BL/6J mice were sacrificed aboard the International Space Station after 37 days of flight (RR-1 mission) and frozen carcasses returned to Earth. RNA was isolated from interscapular brown ...
"Bone marrow adipose tissue (BMAT) levels are higher in distal femur metaphysis of female mice housed at thermoneutral (32°C) than in mice housed at 22°C, as are abdominal white adipose ..."
Mice are typically housed at temperatures well below their thermoneutral zone. When individually housed at room temperature (~22 °C) mice experience cold stress which results in cancellous bone loss and ...
"Bone marrow adipose tissue (BMAT) is hypothesized to serve as an expandable/contractible fat depot which functions, in part, to minimize energy requirements for sustaining optimal hematopoiesis. We investigated whether BMAT ..."
"Bacteria are able to adapt and survive in harsh and changing environments through many mechanisms, with one of them being horizontal gene transfer (HGT). This process is one of the ..."
"During space missions, astronauts are faced with a variety of challenges that are unique to spaceflight and that have been known to cause physiological changes in humans over a period ..."
Finding sustainable approaches to achieve independence from terrestrial resources is of pivotal importance for the future of space exploration. This is relevant not only to establish viable space exploration beyond ...
Investigations of the free-living nematode Caenorhabditis elegans give powerful insights into fundamental biological processes that are conserved across species. Locomotion of this model organism is used to assess muscular and ...
"The free-living nematode Caenorhabditis elegans has been routinely used to study gene functions, genetic interactions, and conserved signaling pathways. Most experiments require that the animals are synchronized to be at ..."
"Muscle strength is a functional measure of quality of life in humans. Declines in muscle strength are manifested in diseases as well as during inactivity, aging, and space travel. With ..."
"Exercise is a powerful antiaging intervention that protects against cardiovascular disease, dementia, diabetes, sarcopenia, and cancer. How exercise promotes health benefits to multiple tissues in the body, however, remains poorly ..."
Biology experiments in space seek to increase our understanding of what happens to life beyond Earth and how we can safely send life beyond Earth. Spaceflight is associated with many ...
"Aging and healthspan are determined by both environmental and genetic factors. The insulin/insulin-like growth factor-1(IGF-1) pathway is a key mediator of aging in Caenorhabditis elegans and mammals. Specifically, DAF-2 signaling, ..."
"In C. elegans , unc-89 encodes a set of giant multi-domain proteins (up 8,081 residues) localized to the M-lines of muscle sarcomeres and required for normal sarcomere organization and whole-animal ..."
"In this study, we report a microfluidic device for the whole-life culture of the nematode Caenorhabditis elegans that allows the scoring of animal survival and health measures. This device referred ..."
"Extended space travel is a goal of government space agencies and private companies. However, spaceflight poses risks to human health, and the effects on the nervous system have to be ..."
Caenorhabditis elegans is a low-cost genetic model that has been flown to the International Space Station to investigate the influence of microgravity on changes in the expression of genes involved ...
"The model organism Caenorhabditis elegans is used in a variety of applications ranging from fundamental biological studies, to drug screening, to disease modeling, and to space-biology investigations. These applications rely ..."
"Deteriorating health across the life course is a major societal burden, and effective therapeutics are lacking. Mitochondrial decline has long been associated with age-related health loss. We show that small, ..."
"Age‐related muscle decline (sarcopenia) associates with numerous health risk factors and poor quality of life. Drugs that counter sarcopenia without harmful side effects are lacking, and repurposing existing pharmaceuticals could ..."
"Background: Understanding and countering the well-established negative health consequences of spaceflight remains a primary challenge preventing safe deep space exploration. Targeted/personalized therapeutics are at the forefront of space medicine strategies, ..."
"While numerous health-beneficial interactions between host and microbiota have been identified, there is still a lack of targeted approaches for modulating these interactions. Thus, we here identify precision prebiotics that ..."
"Spaceflight poses a unique set of challenges to humans and the hostile spaceflight environment can induce a wide range of increased health risks, including dermatological issues. The biology driving the ..."
"In the wild, C. elegans are emersed in environments teeming with a veritable menagerie of microorganisms. The C. elegans cuticular surface serves as a barrier and first point of contact ..."
"UNC-89 is a giant sarcomeric M-line protein required for sarcomere organization and optimal muscle function. UNC-89 contains two protein kinase domains, PK1 and PK2, separated by an elastic region. Here ..."
The advent of phylogenetic DNA microarrays and high-throughput pyrosequencing technologies has dramatically increased the resolution and accuracy of detection of distinct microbial lineages in mixed microbial assemblages. Despite an expanding ...
Mouse models are critical tools in tuberculosis (TB) research. Recent studies have demonstrated that the wild mouse gut microbiota promotes host fitness and improves disease resistance. Here we examine whether ...
"The International Space Station (ISS) is a unique built environment due to the effects of microgravity, space radiation, elevated carbon dioxide levels, and especially continuous human habitation. Understanding the composition ..."
"Draft genome sequences of Aspergillus fumigatus strains (ISSFT-021 and IF1SW-F4), opportunistic pathogens isolated from the International Space Station (ISS), were assembled to facilitate investigations of the nature of the virulence ..."
The on-going Microbial Observatory Experiments on the International Space Station (ISS) revealed the presence of various microorganisms that may be affected by the distinct environment of the ISS. The low-nutrient ...
The draft genome sequences of 20 biosafety level 2 (BSL-2) opportunistic pathogens isolated from the environmental surfaces of the International Space Station (ISS) were presented. These genomic sequences will help ...
The whole-genome sequences of eight fungal strains that were selected for exposure to microgravity at the International Space Station are presented here. These baseline sequences will help to understand the ...
"An inflatable lunar/Mars analog habitat (ILMAH), simulated closed system isolated by HEPA filtration, mimics International Space Station (ISS) conditions and future human habitation on other planets except for the exchange ..."
No result found
"While sequencing technologies have revolutionized our knowledge of microbial diversity, little is known about the dynamic emergent phenotypes that arise within the context of mixed-species populations, which are not fully ..."
"The draft genome sequences of six Bacillus strains, isolated from the International Space Station and belonging to the Bacillus anthracis - B. cereus - B. thuringiensis group, are presented here. ..."
We report here the draft genome sequences of four strains isolated from spacecraft-associated surfaces exhibiting increased resistance to stressors such as UV radiation and exposure to H 2 O 2 ...
"Various indoor, outdoor, and host-associated environments contain small quantities of microbial biomass and represent a niche that is often understudied because of technical constraints. Many studies that attempt to evaluate ..."
"Here, we present the draft whole-genome sequence of a clinical isolate of Fusarium fujikuroi cultured from a patient undergoing chemotherapy for refractory acute myeloid leukemia."
"We report here the draft genome of Solibacillus kalamii ISSFR-015, isolated from a high-energy particulate arrestance filter aboard the International Space Station. The draft genome sequence of this strain contains ..."
The International Space Station (ISS) is a unique and complex built environment with the ISS surface microbiome originating from crew and cargo or from life support recirculation in an almost ...
"Here, we present the whole-genome sequences of two Fusarium oxysporum isolates cultured from infected Zinnia hybrida plants that were grown onboard the International Space Station (ISS)."
"Secondary metabolite (SM) production in Aspergillus niger JSC-093350089, isolated from the International Space Station (ISS), is reported, along with a comparison to the experimentally established strain ATCC 1015. The analysis ..."
"The antimicrobial resistance (AMR) phenotypic properties, multiple drug resistance (MDR) gene profiles, and genes related to potential virulence and pathogenic properties of five Enterobacter bugandensis strains isolated from the International ..."
No result found
"The first global genomic, proteomic, and secondary metabolomic characterization of the filamentous fungus Aspergillus nidulans following growth onboard the International Space Station (ISS) is reported. The investigation included the A. ..."
The on-going Microbial Observatory Experiments on the International Space Station (ISS) revealed the presence of various microorganisms that may be affected by the distinct environment of the ISS. The low-nutrient ...
"This is the first study to isolate and characterize F. oxysporum isolates from a built environment, as well as one that has been exposed to space. The characterization and analysis ..."
"The International Space Station (ISS) is a closed system inhabited by microorganisms originating from life support systems, cargo, and crew that are exposed to unique selective pressures such as microgravity. ..."
"Filamentous fungi have been associated with extreme habitats, including nuclear power plant accident sites and the International Space Station (ISS). Due to their immense adaptation and phenotypic plasticity capacities, fungi ..."
Ribosomally synthesized and post-translationally modified peptides (RiPPs) are an important class of natural products that contain antibiotics and a variety of other bioactive compounds. The existing methods for discovery of ...
The draft genome sequences of three Sphingomonas strains isolated from the International Space Station (ISS) were assembled. These genomic sequences will help in understanding the influence of microgravity conditions on ...
The draft genome sequences of six eukaryotic microbial strains belonging to the class Tremellomycetes isolated from the International Space Station were assembled. Further characterization of these sequences will aid in ...
"The whole-genome sequences (WGS) of 28 isolates from the International Space Station were generated and identified as Rhodotorula mucilaginosa , a pigmented yeast that has been classified as an emerging ..."
"The whole-genome sequences of 26 strains isolated from the International Space Station were generated, and the strains were identified as being members of the order Enterobacteriales. Characterization of these whole-genome ..."
"Nineteen strains from the order Lactobacillales were isolated from the International Space Station and commercial resupply vehicle, and whole-genome sequences (WGS) were generated. WGS would permit the characterization of these ..."
"Isolated across four locations aboard the International Space Station (ISS), 10 bacterial strains were compared using whole-genome sequencing analysis and were phylogenetically identified as Klebsiella . The whole-genome sequences will ..."
"The draft genome sequences of 29 bacterial isolates belonging to the family Bacillaceae were collected from the International Space Station, assembled, and identified. Further analysis of these sequences will enable ..."
"With increasing numbers of interplanetary missions, there is a need to establish robust protocols to ensure the protection of extraterrestrial planets being visited from contamination by terrestrial life forms. The ..."
"Four strains belonging to the family of Methylobacteriaceae were isolated from different locations on the International Space Station (ISS) across two consecutive flights. Of these, three were identified as Gram-negative, ..."
The draft whole-genome sequences (WGS) of 30 fungal strains isolated from the International Space Station and belonging to the Penicillium and Aspergillus genera were assembled. The WGS will allow for ...
Most natural populations are genetically diverse. Understanding how diversity is maintained and distributed across time and space can provide insights into the potential for evolution and extinction of populations. Immunogenetic ...
"Black fungi are a group of melanotic microfungi characterized by remarkable polyextremotolerance. Due to a broad ecological plasticity and adaptations at the cellular level, it is predicted that they may ..."
Whole-genome sequences were generated from 96 bacterial strains of 14 species that were isolated from International Space Station surfaces during the Microbial Tracking 2 study. Continued characterization of this closed ...
"Healthy plants are vital for successful, long-duration missions in space, as they provide the crew with life support, food production, and psychological benefits. The microorganisms that associate with plant tissues ..."
"Space flight has many adverse effects on the physiological functions of astronauts. Certain similarities have been observed in some physiological processes of rodents and astronauts in space, although there are ..."
"In an ongoing microbial tracking investigation of the International Space Station (ISS), several Sphingomonas strains were isolated. Based on the 16S rRNA gene sequence, phylogenetic analysis identified the ISS strains ..."
Multiple strains of a novel yeast belonging to genus Naganishia were isolated from environmental surfaces aboard the International Space Station (ISS). These strains exhibited a phenotype similar to Titan cell ...
"Recent studies have provided insights into the persistence and succession of microbes aboard the International Space Station (ISS), notably the dominance of Klebsiella pneumoniae . However, the interactions between the ..."
"The use of film media involves considerably less preparation, waste, and incubator space than conventional agar-media-based assays and has proven in past studies to provide counts of cultivable microbes similar ..."
Monitoring the adaptation of microorganisms to the extreme environment of the International Space Station (ISS) is crucial to understanding microbial evolution and infection prevention. Acinetobacter pittii is an opportunistic nosocomial ...
Several investigations on the microbial diversity and functional properties of the International Space Station (ISS) environment were carried out to understand the influence of spaceflight conditions on the microbial population. ...
"A single strain from the family Paenibacillaceae was isolated from the wall behind the Waste Hygiene Compartment aboard the International Space Station (ISS) in April 2018, as part of the ..."
"Klebsiella species, such as Klebsiella pneumoniae , Klebsiella aerogenes , and Klebsiella quasipneumoniae , are opportunistic pathogens that commonly cause infections in humans. Hypervirulent Klebsiella pneumoniae (hvKP) is a subgroup ..."
"With the advent of long-term human habitation in space and on the moon, understanding how the built environment microbiome of space habitats differs from Earth habitats, and how microbes survive, ..."
"The International Space Station (ISS) stands as a testament to human achievement in space exploration. Despite its highly controlled environment, characterised by microgravity, increased CO 2 levels, and elevated solar ..."
"With the advent of long-term human habitation in space and on the moon, understanding how the built environment microbiome of space habitats differs from Earth habitats, and how microbes survive, ..."
The extreme environment of the International Space Station (ISS) puts selective pressure on microorganisms unintentionally introduced during its 20+ years of service as a low-orbit science platform and human habitat. ...
We have demonstrated that spatial regulation of the same product from two distinct genes generates metabolite diversity.
"This review covers advances made in genome mining SMs produced by Aspergillus nidulans , Aspergillus fumigatus , Aspergillus niger , and Aspergillus terreus in the past six years (2012–2018). Genetic ..."
"Stereotactic body radiation therapy (SBRT) is associated with an increased risk of vertebral compression fracture ( 1 – 5 ). While bone is typically considered radiation-resistant, fractures frequently occur within ..."
"Kwok, A. T., Moore, J. E., Rosas, S., Kerr, B. A., Andrews, R. N., Nguyen, C. M., Lee, J., Furdui, C. M., Collins, B. E., Munley, M. T. and Willey, ..."
Both microgravity and radiation exposure in the spaceflight environment have been identified as hazards to astronaut health and performance. Substantial study has been focused on understanding the biology and risks ...
Reduced knee weight-bearing from prescription or sedentary lifestyles are associated with cartilage degradation; effects on the meniscus are unclear. Rodents exposed to spaceflight or hind limb unloading (HLU) represent unique ...
"Alpha(α)Klotho, a soluble transmembrane protein, facilitates calcium-phosphorus homeostasis through feedback between bone and kidney and is a potential systemic biomarker for bone-kidney health during spaceflight. We determined if: (1) plasma ..."
Particulate hexavalent chromium (Cr(VI)) is a human lung carcinogen and a human health concern. The induction of structural chromosome instability is considered to be a driving mechanism of Cr(VI)-induced carcinogenesis. ...
"In space, living organisms are exposed to multiple stress factors including microgravity and space radiation. For humans, these harmful environmental factors have been known to cause negative health impacts such ..."
"In space, multiple unique environmental factors, particularly microgravity and space radiation, pose constant threat to the DNA integrity of living organisms. Specifically, space radiation can cause damage to DNA directly, ..."
"The implementation of rotating-wall vessels (RWVs) for studying the effect of lack of gravity has attracted attention, especially in the fields of stem cells, tissue regeneration, and cancer research. Immune ..."
"Tissue preservation is a minimal requirement for the success of plant RNA and protein expression studies. The standard of snap-freezing in liquid nitrogen is not always practical or possible. RNAlater, ..."
"Understanding of gravity sensing and response is critical to long-term human habitation in space and can provide new advantages for terrestrial agriculture. To this end, the altered gene expression profile ..."
"With the construction of the International Space Station, humans have been continuously living and working in space for 22 years. Microbial studies in space and other extreme environments on Earth ..."
Finding sustainable approaches to achieve independence from terrestrial resources is of pivotal importance for the future of space exploration. This is relevant not only to establish viable space exploration beyond ...
"While sequencing technologies have revolutionized our knowledge of microbial diversity, little is known about the dynamic emergent phenotypes that arise within the context of mixed-species populations, which are not fully ..."
Space exploration and extraterrestrial civilization have fascinated humankind since the earliest days of human history. It was only in the last century that humankind finally began taking significant steps towards ...
"Sphingomonadaceae are common membrane colonizers and biofilm formers. As part of our studies on long-term genetic changes in drinking water biofilm species, we report the draft genome sequence of Sphingomonas ..."
"In P. aeruginosa , alginate overproduction, also known as mucoidy, is negatively regulated by the transmembrane protein MucA, which sequesters the alternative sigma factor AlgU. MucA is degraded via a ..."
"It is theorized that toxic agents are transported from the hyperpermeable gut of burn victims through the lymph, to the systemic circulation, causing global injury. We believe that immune cells ..."
Space experiments are a technically challenging but a scientifically important part of astrobiology and astrochemistry research. The International Space Station (ISS) is an excellent example of a highly successful and ...
"As we aim to expand human presence in space, we need to find viable approaches to achieve independence from terrestrial resources. Space biomining of the Moon, Mars and asteroids has ..."
"As we aim to expand human presence in space, we need to find viable approaches to achieve independence from terrestrial resources. Space biomining of the Moon, Mars and asteroids has ..."
"Bacterial behavior has been studied under microgravity conditions, but very little is known about it under lunar and Martian gravitational regimes. An Earth-based approach was designed and implemented using inclined ..."
"The undesirable, yet inevitable, presence of bacterial biofilms in spacecraft poses a risk to the proper functioning of systems and to astronauts’ health. To mitigate the risks that arise from ..."
A biological life support system for spaceflight would capture carbon dioxide waste produced by living and working in space to generate useful organic compounds. Photosynthesis is the primary mechanism to ...
"The establishment of steady-state continuous crop production during long-term deep space missions is critical for providing consistent nutritional and psychological benefits for the crew, potentially improving their health and performance. ..."
One of the major concerns for long-term exploration missions beyond the Earth’s magnetosphere is consequences from exposures to solar particle event (SPE) protons and galactic cosmic rays (GCR). For long-term ...
No result found
"We investigate the bioremediation potential of the microbiome of the Gowanus Canal, a contaminated waterway in Brooklyn, NY, USA, designated a Superfund site by the US Environmental Protection Agency due ..."
"Over the past 30 years, organs-on-a-chip (OOCs) have emerged as a robust alternative to address the technological challenges associated with current in vitro and in vivo options. Although OOCs offer ..."
"Exposure to weightlessness in microgravity and elevated space radiation are associated with rapid bone loss in mammals, but questions remain about their mechanisms of action and relative importance. In this ..."
"Space flight exposes astronauts to stressors that alter the immune response, rendering them vulnerable to infections and diseases. In this study, we aimed to determine the levels of inflammasome activation ..."
"Space travel is a growing area of interest and includes initiatives such as NASA’s Moon-to-Mars Mission. Reports on the cardiovascular effects of space travel reveal changes in morphology, metabolism, and ..."
"Spaceflight has several detrimental effects on human and rodent health. For example, liver dysfunction is a common phenotype observed in space-flown rodents, and this dysfunction is partially reflected in transcriptomic ..."
"Men and women have different cardiovascular responses to spaceflight; however, few studies have focused on direct comparisons between sexes. We investigated the mechanisms of aortic stiffening in socially and sexually ..."
Space biology and health data are critical for the success of deep space missions and sustainable human presence off-world. At the core of effectively managing biomedical risks is the commitment ...
The development of eye pathology is a serious concern for astronauts who spend time in deep space. Microgravity is a major component of the spaceflight environment which could have adverse ...
